,avgSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
0,0.0,0.217666625977,-0.946929931641,0.212097167969,0.0329595479669,0.0487339837357,0.107899303145,0.0557300765492,0.00874667025427,0.0144098904089,0.0174007224664,0.0331251345834,0.0339172088105,False
1,0.0479999989271,0.0785064697266,-0.933135986328,0.271774291992,-0.00317954802545,0.00966061685426,0.00726803293094,0.00692779812943,0.0133113463981,0.0490568594686,0.00710688513632,0.00532373578767,0.00504638246141,False
2,0.225999993086,0.0674438476562,-0.946182250977,0.209808349609,-0.00633379602054,0.00544163705536,0.00204450876885,0.00453127776289,0.00701504671895,0.0209263038433,0.00369475551701,0.00402172621294,0.00252943182178,False
3,0.0569999992847,0.101135253906,-0.910705566406,0.368362426758,0.0032314796667,0.0086475503756,0.00529116845377,0.00886803865666,0.0120398285552,0.052291806644,0.00812630678983,0.00632123375254,0.00497800644985,False
4,1.28899999857,0.110000610352,-0.890090942383,0.365234375,-0.00538624330469,0.0597397632565,0.0158157147657,0.0243626336846,0.0170524730501,0.0215171972653,0.00654942888099,0.0226486220366,0.016374415909,False
5,4.35200014114,0.166305541992,-0.799621582031,0.427749633789,0.0628141164189,0.00437291050991,0.102189752084,0.0851079109243,0.0450109931589,0.0366059425942,0.0412931583479,0.0431263156566,0.0352570183306,False
6,7.83399982452,0.120223999023,-0.863433837891,0.461563110352,0.112320416871,-0.003742806596,0.253600313751,0.0686768738791,0.0312713172843,0.0548833433394,0.0477947371866,0.0828246546955,0.0735921906166,False
7,9.52999992371,0.123641967773,-0.869659423828,0.355087280273,0.0191686345781,0.0360876969833,0.0652932530777,0.0670440204112,0.0309584063423,0.0394797276886,0.0192851057518,0.054712854584,0.0419088462808,False
8,11.7229999542,0.12825012207,-0.853744506836,0.330764770508,0.0598220549342,0.0549247680057,0.0783486013735,0.0685984439001,0.0519656326868,0.0422213087285,0.0556166016726,0.0707518727819,0.0419812573751,False
9,12.48700037,0.299819946289,-0.918167114258,0.324020385742,0.0201904894883,0.215428959531,0.0333006989026,0.0887690271132,0.0344462166345,0.0506261934181,0.0455645206028,0.0795388611794,0.0522154752104,False
10,12.8429998398,0.218154907227,-0.875854492188,0.354888916016,0.0638879029705,0.274971382551,0.0543034525234,0.0460179539575,0.0471164316344,0.0461620783263,0.0474492560323,0.0758841133471,0.0601265454858,False
11,13.3009998322,0.250396728516,-0.872741699219,0.409484863281,0.06246976969,0.175438133654,0.0902657146194,0.0639152260804,0.0634942026977,0.0577627784221,0.0387746530457,0.0596685749564,0.0587288440955,False
12,13.8049996376,0.119430541992,-0.889266967773,0.297912597656,0.0566398437477,0.194368415314,0.110134494248,0.0628400270527,0.0290354990569,0.0523781094892,0.0260805728106,0.0893916827603,0.0709989234798,False
13,13.9059999466,0.154067993164,-0.892776489258,0.277877807617,0.0460404626092,0.0358671872451,0.155737665806,0.113914505842,0.0387417213358,0.0267221534571,0.0292290945182,0.0822249352608,0.0720543245638,False
